"31030201","3-31030201","上海市","310000","环艺电影城","南京西路1038号10楼","","电影院","250","31.229099","121.45596799999998",,"0","null","风暴（数字３Ｄ）|3-001205962013;扫毒（数字）|3-001105232013;饥饿游戏２：星火燎原（|3-051100992013;无人区（数字）|3-001105262013;地心引力（数字３Ｄ）|3-051200982013;四大名捕２（数字３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360117253720.jpg","null"
"132","3-132","上海市","310000","星美国际影城-金山百联店","板桥西路189号3楼","","电影院","250","30.733389","121.346569",,"0","null","森林战士（数字３Ｄ）|3-051201002013;无人区|3-10997;四大名捕2|3-001103052013;风暴（数字３Ｄ）|3-001205962013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346746793830.jpg","null"
"31125601","3-31125601","上海市","310000","三林大光明影城","长清路507-517号3楼","","电影院","250","31.1615416","121.49084579999999",,"0","null","风暴（国语３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;森林战士（３Ｄ／ＣＨ）|3-051201002013;地心引力（３Ｄ／ＥＮ）|3-051200982013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1361945822205.jpg","null"
"DX20002792","3-DX20002792","上海市","310000","上海百美汇影城","静安区南京西路1551号嘉里中心N4-01","","电影院","250","31.226132400000","121.452060200000",,"0","null","扫毒|3-001105232013;风暴（数字3D）|3-001205962013;无人区|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1383966052245.jpg","null"
"31163001","3-31163001","上海市","310000","上海左岸国际影城-松江店","松江区松汇中路568号鹿都沃尔玛广场4楼(近庙前街)","","电影院","250","31.004367400000","121.234239000000",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２|3-001103052013;无人区|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1376897457715.jpg","null"
"31071202","3-31071202","上海市","310000","梅陇文化馆","梅陇路415号","","电影院","250","31.138107","121.41912200000001",,"0","null","无人区|3-001105262013;地心引力（数字３Ｄ）英|3-051200982013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1347244113490.jpg","null"
"31124201","3-31124201","上海市","310000","新世纪影城","张杨路501号10楼","","电影院","250","31.228009","121.51623300000005",,"0","null","风暴（数字３Ｄ）＃|3-001205962013;地心引力（３Ｄ原版）＃|3-051200982013;四大名捕２（数字３Ｄ）＃|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360117154145.jpg","null"
"DX20002749","3-DX20002749","上海市","310000","海上国际影城-月星环球港店","中山北路3300号环球港4楼","","电影院","250","31.2501802","121.43301859999997",,"0","null","扫毒|3-001105232013;无人区|3-001105262013;四大名捕2（中文 3D）|3-001103052013;地心引力（英文 4D）|3-051200982013;风暴（中文 3D）|3-001205962013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1373528883377.jpg","null"
"31125401","3-31125401","上海市","310000","海艺数字影城","华佗路280弄31号（科苑路蔡伦路路口）","","电影院","250","31.19334649999999","121.59092899999996",,"0","null","森林战士（数字３Ｄ）|3-051201002013;风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013;地心引力（数字３Ｄ）|3-051200982013;扫毒|3-001105232013;四大名捕２|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1361519819320.jpg","null"
"31070101","3-31070101","上海市","310000","新衡山电影院","衡山路838号","","电影院","250","31.197135","121.44089600000006",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２|3-001103052013;无人区|3-001105262013;地心引力（数字３Ｄ）|3-051200982013;半生缘（胶片）|3-001100121996","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346746710807.jpg","null"
"31073201","3-31073201","上海市","310000","西南影城","罗香路237号","","电影院","250","31.134562","121.43638399999997",,"0","null","风暴（３Ｄ）|3-001205962013;无人区|3-001105262013;四大名捕２（３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360117608387.jpg","null"
"31124401","3-31124401","上海市","310000","中影国际影城-川沙店","川沙路5558号绿地东海岸广场6-7号楼3F","","电影院","250","31.1855291461","121.6959845791",,"0","null","风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013;扫毒|3-001105232013;地心引力（数字３Ｄ）原版|3-051200982013;四大名捕２（数字３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1359446750168.jpg","null"
